engine_name,engine_type,retrieval_mode,top_k,query,expected,category,expected_in_index,hit,rank,reciprocal_rank,retrieved_sources,retrieved_types,retrieved_previews,error
simple_vector,simple,vector_only,10,How to create a pandas DataFrame?,pandas,Data Processing,True,True,1.0,1.0,"[""pandas"", ""dash"", ""feature-engine"", ""featuretools"", ""seaborn"", ""holoviews"", ""altair"", ""fastai"", ""scikit-image"", ""transformers""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<div align=\""center\"">   <img src=\""https://pandas.pydata.org/static/img/pandas.svg\""><br> </div>  -----------------  # pand"", ""# Dash  [![CircleCI](https://img.shields.io/circleci/project/github/plotly/dash/master.svg)](https://circleci.com/gh/plo"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin"", ""<img src=\""https://raw.githubusercontent.com/mwaskom/seaborn/master/doc/_static/logo-wide-lightbg.svg\""><br>  ------------"", ""# <img src=\""https://assets.holoviews.org/logo/holoviews_color_icon_500x500.png\"" alt=\""HoloViews logo\"" height=\""40px\"" align"", ""# Vega-Altair <a href=\""https://altair-viz.github.io/\""><img align=\""right\"" src=\""https://altair-viz.github.io/_static/altai"", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""# scikit-image: Image processing in Python  [![Image.sc forum](https://img.shields.io/badge/dynamic/json.svg?label=forum"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li""]",
simple_vector,simple,vector_only,10,What is NumPy?,numpy,Numerical Computing,True,True,1.0,1.0,"[""numpy"", ""jax"", ""pandas"", ""scipy"", ""nltk"", ""catboost"", ""scikit-image"", ""gensim"", ""fastai"", ""tensorflow""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<h1 align=\""center\""> <img src=\""https://raw.githubusercontent.com/numpy/numpy/main/branding/logo/primary/numpylogo.svg\"" wi"", ""<div align=\""center\""> <img src=\""https://raw.githubusercontent.com/jax-ml/jax/main/images/jax_logo_250px.png\"" alt=\""logo\""><"", ""<div align=\""center\"">   <img src=\""https://pandas.pydata.org/static/img/pandas.svg\""><br> </div>  -----------------  # pand"", "".. image:: https://raw.githubusercontent.com/scipy/scipy/main/doc/source/_static/logo.svg   :target: https://scipy.org  "", ""The Natural Language Toolkit (NLTK) is a Python package for natural language processing.  NLTK requires Python 3.9, 3.10"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""# scikit-image: Image processing in Python  [![Image.sc forum](https://img.shields.io/badge/dynamic/json.svg?label=forum"", ""============================================== gensim -- Topic Modelling in Python ====================================="", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""[![Python](https://img.shields.io/pypi/pyversions/tensorflow.svg?style=plastic)](https://badge.fury.io/py/tensorflow) [!""]",
simple_vector,simple,vector_only,10,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,True,True,1.0,1.0,"[""tensorflow"", ""keras"", ""transformers"", ""catboost"", ""torch"", ""jax"", ""wandb"", ""fastai"", ""mxnet"", ""flax""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""[![Python](https://img.shields.io/pypi/pyversions/tensorflow.svg?style=plastic)](https://badge.fury.io/py/tensorflow) [!"", ""# Keras 3: Deep Learning for Humans  Keras 3 is a multi-backend deep learning framework, with support for JAX, TensorFlo"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""![PyTorch Logo](https://github.com/pytorch/pytorch/blob/9708fcf92db88b80b9010c68662d634434da3106/docs/source/_static/img"", ""<div align=\""center\""> <img src=\""https://raw.githubusercontent.com/jax-ml/jax/main/images/jax_logo_250px.png\"" alt=\""logo\""><"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""Apache MXNet (Incubating) Python Package ======================================== [Apache MXNet](http://beta.mxnet.io) i"", ""<div align=\""center\""> <img src=\""https://raw.githubusercontent.com/google/flax/main/images/flax_logo_250px.png\"" alt=\""logo\""""]",
simple_vector,simple,vector_only,10,What is PyTorch?,torch,Deep Learning,True,True,1.0,1.0,"[""torch"", ""torchvision"", ""catboost"", ""pytorch-lightning"", ""fastai"", ""jax"", ""transformers"", ""mxnet"", ""wandb"", ""langchain""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""![PyTorch Logo](https://github.com/pytorch/pytorch/blob/9708fcf92db88b80b9010c68662d634434da3106/docs/source/_static/img"", ""# torchvision  [![total torchvision downloads](https://pepy.tech/badge/torchvision)](https://pepy.tech/project/torchvisi"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""<div align=\""center\"">  <img src=\""https://pl-public-data.s3.amazonaws.com/assets_lightning/pytorch-lightning.png\"" width=\""4"", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""<div align=\""center\""> <img src=\""https://raw.githubusercontent.com/jax-ml/jax/main/images/jax_logo_250px.png\"" alt=\""logo\""><"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""Apache MXNet (Incubating) Python Package ======================================== [Apache MXNet](http://beta.mxnet.io) i"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""# 🦜️🔗 LangChain  [![PyPI - Version](https://img.shields.io/pypi/v/langchain?label=%20)](https://pypi.org/project/langcha""]",
simple_vector,simple,vector_only,10,How to plot graphs with matplotlib?,matplotlib,Visualization,True,True,1.0,1.0,"[""matplotlib"", ""seaborn"", ""plotly"", ""holoviews"", ""altair"", ""dash"", ""bokeh"", ""pandas"", ""shap"", ""wandb""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""[![PyPi](https://img.shields.io/pypi/v/matplotlib)](https://pypi.org/project/matplotlib/) [![Conda](https://img.shields."", ""<img src=\""https://raw.githubusercontent.com/mwaskom/seaborn/master/doc/_static/logo-wide-lightbg.svg\""><br>  ------------"", ""# plotly.py  <table>     <tr>         <td>Latest Release</td>         <td>             <a href=\""https://pypi.org/project"", ""# <img src=\""https://assets.holoviews.org/logo/holoviews_color_icon_500x500.png\"" alt=\""HoloViews logo\"" height=\""40px\"" align"", ""# Vega-Altair <a href=\""https://altair-viz.github.io/\""><img align=\""right\"" src=\""https://altair-viz.github.io/_static/altai"", ""# Dash  [![CircleCI](https://img.shields.io/circleci/project/github/plotly/dash/master.svg)](https://circleci.com/gh/plo"", ""<picture>   <source media=\""(prefers-color-scheme: light)\"" srcset=\""https://raw.githubusercontent.com/bokeh/pm/main/assets"", ""<div align=\""center\"">   <img src=\""https://pandas.pydata.org/static/img/pandas.svg\""><br> </div>  -----------------  # pand"", ""<p align=\""center\"">   <img src=\""https://raw.githubusercontent.com/shap/shap/master/docs/artwork/shap_header.svg\"" width=\""8"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!""]",
simple_vector,simple,vector_only,10,What is scikit-learn?,scikit-learn,Machine Learning,True,True,1.0,1.0,"[""scikit-learn"", ""catboost"", ""scikit-image"", ""imbalanced-learn"", ""feature-engine"", ""eli5"", ""mlxtend"", ""pandas"", ""scipy"", ""category-encoders""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","["".. -*- mode: rst -*-  |Azure| |Codecov| |CircleCI| |Nightly wheels| |Ruff| |PythonVersion| |PyPi| |DOI| |Benchmark|  .. "", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""# scikit-image: Image processing in Python  [![Image.sc forum](https://img.shields.io/badge/dynamic/json.svg?label=forum"", "".. -*- mode: rst -*-  .. _scikit-learn: http://scikit-learn.org/stable/  .. _scikit-learn-contrib: https://github.com/sc"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""==== ELI5 ====  .. image:: https://img.shields.io/pypi/v/eli5.svg    :target: https://pypi.python.org/pypi/eli5    :alt:"", ""[![DOI](https://joss.theoj.org/papers/10.21105/joss.00638/status.svg)](https://doi.org/10.21105/joss.00638) [![PyPI vers"", ""<div align=\""center\"">   <img src=\""https://pandas.pydata.org/static/img/pandas.svg\""><br> </div>  -----------------  # pand"", "".. image:: https://raw.githubusercontent.com/scipy/scipy/main/doc/source/_static/logo.svg   :target: https://scipy.org  "", ""Categorical Encoding Methods ============================  [![Downloads](https://pepy.tech/badge/category-encoders)](htt""]",
simple_vector,simple,vector_only,10,How to use XGBoost for classification?,xgboost,Machine Learning,True,True,1.0,1.0,"[""xgboost"", ""catboost"", ""lightgbm"", ""shap"", ""eli5"", ""mxnet"", ""transformers"", ""feature-engine"", ""category-encoders"", ""mlxtend""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""====================== XGBoost Python Package ======================  |PyPI version|  Installation ============  From `P"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""LightGBM Python-package =======================  |License| |Python Versions| |PyPI Version| |PyPI Downloads| |conda Vers"", ""<p align=\""center\"">   <img src=\""https://raw.githubusercontent.com/shap/shap/master/docs/artwork/shap_header.svg\"" width=\""8"", ""==== ELI5 ====  .. image:: https://img.shields.io/pypi/v/eli5.svg    :target: https://pypi.python.org/pypi/eli5    :alt:"", ""Apache MXNet (Incubating) Python Package ======================================== [Apache MXNet](http://beta.mxnet.io) i"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""Categorical Encoding Methods ============================  [![Downloads](https://pepy.tech/badge/category-encoders)](htt"", ""[![DOI](https://joss.theoj.org/papers/10.21105/joss.00638/status.svg)](https://doi.org/10.21105/joss.00638) [![PyPI vers""]",
simple_vector,simple,vector_only,10,What is SHAP and how does it explain models?,shap,Interpretability,True,True,1.0,1.0,"[""shap"", ""catboost"", ""eli5"", ""feature-engine"", ""dash"", ""featuretools"", ""spacy"", ""fastai"", ""wandb"", ""transformers""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<p align=\""center\"">   <img src=\""https://raw.githubusercontent.com/shap/shap/master/docs/artwork/shap_header.svg\"" width=\""8"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""==== ELI5 ====  .. image:: https://img.shields.io/pypi/v/eli5.svg    :target: https://pypi.python.org/pypi/eli5    :alt:"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""# Dash  [![CircleCI](https://img.shields.io/circleci/project/github/plotly/dash/master.svg)](https://circleci.com/gh/plo"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin"", ""<a href=\""https://explosion.ai\""><img src=\""https://explosion.ai/assets/img/logo.svg\"" width=\""125\"" height=\""125\"" align=\""right"", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li""]",
simple_vector,simple,vector_only,10,How to track ML experiments with MLflow?,mlflow,MLOps,True,True,1.0,1.0,"[""mlflow"", ""wandb"", ""catboost"", ""featuretools"", ""transformers"", ""langchain"", ""optuna"", ""dash"", ""pytorch-lightning"", ""feature-engine""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<h1 align=\""center\"" style=\""border-bottom: none\"">     <a href=\""https://mlflow.org/\"">         <img alt=\""MLflow logo\"" src=\""h"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""# 🦜️🔗 LangChain  [![PyPI - Version](https://img.shields.io/pypi/v/langchain?label=%20)](https://pypi.org/project/langcha"", ""<div align=\""center\""><img src=\""https://raw.githubusercontent.com/optuna/optuna/master/docs/image/optuna-logo.png\"" width=\"""", ""# Dash  [![CircleCI](https://img.shields.io/circleci/project/github/plotly/dash/master.svg)](https://circleci.com/gh/plo"", ""<div align=\""center\"">  <img src=\""https://pl-public-data.s3.amazonaws.com/assets_lightning/pytorch-lightning.png\"" width=\""4"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag""]",
simple_vector,simple,vector_only,10,How to create interactive visualizations with Plotly?,plotly,Visualization,True,True,1.0,1.0,"[""plotly"", ""dash"", ""altair"", ""holoviews"", ""bokeh"", ""seaborn"", ""pandas"", ""wandb"", ""featuretools"", ""shap""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""# plotly.py  <table>     <tr>         <td>Latest Release</td>         <td>             <a href=\""https://pypi.org/project"", ""# Dash  [![CircleCI](https://img.shields.io/circleci/project/github/plotly/dash/master.svg)](https://circleci.com/gh/plo"", ""# Vega-Altair <a href=\""https://altair-viz.github.io/\""><img align=\""right\"" src=\""https://altair-viz.github.io/_static/altai"", ""# <img src=\""https://assets.holoviews.org/logo/holoviews_color_icon_500x500.png\"" alt=\""HoloViews logo\"" height=\""40px\"" align"", ""<picture>   <source media=\""(prefers-color-scheme: light)\"" srcset=\""https://raw.githubusercontent.com/bokeh/pm/main/assets"", ""<img src=\""https://raw.githubusercontent.com/mwaskom/seaborn/master/doc/_static/logo-wide-lightbg.svg\""><br>  ------------"", ""<div align=\""center\"">   <img src=\""https://pandas.pydata.org/static/img/pandas.svg\""><br> </div>  -----------------  # pand"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin"", ""<p align=\""center\"">   <img src=\""https://raw.githubusercontent.com/shap/shap/master/docs/artwork/shap_header.svg\"" width=\""8""]",
simple_vector,simple,vector_only,10,What is spaCy used for?,spacy,NLP,True,True,1.0,1.0,"[""spacy"", ""gensim"", ""nltk"", ""textblob"", ""catboost"", ""transformers"", ""langchain"", ""sentencepiece"", ""tokenizers"", ""featuretools""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<a href=\""https://explosion.ai\""><img src=\""https://explosion.ai/assets/img/logo.svg\"" width=\""125\"" height=\""125\"" align=\""right"", ""============================================== gensim -- Topic Modelling in Python ====================================="", ""The Natural Language Toolkit (NLTK) is a Python package for natural language processing.  NLTK requires Python 3.9, 3.10"", ""TextBlob: Simplified Text Processing ====================================  .. image:: https://badgen.net/pypi/v/TextBlob"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""# 🦜️🔗 LangChain  [![PyPI - Version](https://img.shields.io/pypi/v/langchain?label=%20)](https://pypi.org/project/langcha"", ""# SentencePiece Python Wrapper  Python wrapper for SentencePiece. This API will offer the encoding, decoding and trainin"", ""<p align=\""center\"">     <br>     <img src=\""https://huggingface.co/landing/assets/tokenizers/tokenizers-logo.png\"" width=\""6"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin""]",
simple_vector,simple,vector_only,10,How to use OpenCV for image processing?,opencv-python,Computer Vision,True,True,1.0,1.0,"[""opencv-python"", ""scikit-image"", ""albumentations"", ""torchvision"", ""pillow"", ""spacy"", ""feature-engine"", ""torch"", ""wandb"", ""lightgbm""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""[![Downloads](https://static.pepy.tech/badge/opencv-python)](http://pepy.tech/project/opencv-python)  ### Keep OpenCV Fr"", ""# scikit-image: Image processing in Python  [![Image.sc forum](https://img.shields.io/badge/dynamic/json.svg?label=forum"", ""# Albumentations  [![PyPI version](https://badge.fury.io/py/albumentations.svg)](https://badge.fury.io/py/albumentations"", ""# torchvision  [![total torchvision downloads](https://pepy.tech/badge/torchvision)](https://pepy.tech/project/torchvisi"", ""<p align=\""center\"">     <img width=\""248\"" height=\""250\"" src=\""https://raw.githubusercontent.com/python-pillow/pillow-logo/ma"", ""<a href=\""https://explosion.ai\""><img src=\""https://explosion.ai/assets/img/logo.svg\"" width=\""125\"" height=\""125\"" align=\""right"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""![PyTorch Logo](https://github.com/pytorch/pytorch/blob/9708fcf92db88b80b9010c68662d634434da3106/docs/source/_static/img"", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""LightGBM Python-package =======================  |License| |Python Versions| |PyPI Version| |PyPI Downloads| |conda Vers""]",
simple_vector,simple,vector_only,10,What is LightGBM?,lightgbm,Machine Learning,True,True,2.0,0.5,"[""catboost"", ""lightgbm"", ""shap"", ""xgboost"", ""eli5"", ""feature-engine"", ""featuretools"", ""optuna"", ""wandb"", ""gensim""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""LightGBM Python-package =======================  |License| |Python Versions| |PyPI Version| |PyPI Downloads| |conda Vers"", ""<p align=\""center\"">   <img src=\""https://raw.githubusercontent.com/shap/shap/master/docs/artwork/shap_header.svg\"" width=\""8"", ""====================== XGBoost Python Package ======================  |PyPI version|  Installation ============  From `P"", ""==== ELI5 ====  .. image:: https://img.shields.io/pypi/v/eli5.svg    :target: https://pypi.python.org/pypi/eli5    :alt:"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""<p align=\""center\""> <img width=50% src=\""https://www.featuretools.com/wp-content/uploads/2017/12/FeatureLabs-Logo-Tangerin"", ""<div align=\""center\""><img src=\""https://raw.githubusercontent.com/optuna/optuna/master/docs/image/optuna-logo.png\"" width=\"""", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""============================================== gensim -- Topic Modelling in Python =====================================""]",
simple_vector,simple,vector_only,10,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,True,True,1.0,1.0,"[""optuna"", ""wandb"", ""transformers"", ""pytorch-lightning"", ""catboost"", ""torch"", ""feature-engine"", ""fastai"", ""keras"", ""tokenizers""]","[""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package"", ""pypi_package""]","[""<div align=\""center\""><img src=\""https://raw.githubusercontent.com/optuna/optuna/master/docs/image/optuna-logo.png\"" width=\"""", ""<div align=\""center\"">   <img src=\""https://i.imgur.com/RUtiVzH.png\"" width=\""600\"" /><br><br> </div>  # Weights and Biases [!"", ""<!--- Copyright 2020 The HuggingFace Team. All rights reserved.  Licensed under the Apache License, Version 2.0 (the \""Li"", ""<div align=\""center\"">  <img src=\""https://pl-public-data.s3.amazonaws.com/assets_lightning/pytorch-lightning.png\"" width=\""4"", ""CatBoost is a fast, scalable, high performance gradient boosting on decision trees library. Used for ranking, classifica"", ""![PyTorch Logo](https://github.com/pytorch/pytorch/blob/9708fcf92db88b80b9010c68662d634434da3106/docs/source/_static/img"", ""# Feature-engine  [![feature-engine logo](https://raw.githubusercontent.com/feature-engine/feature_engine/main/docs/imag"", ""# Welcome to fastai  <!-- WARNING: THIS FILE WAS AUTOGENERATED! DO NOT EDIT! -->  [![CI](https://github.com/fastai/fasta"", ""# Keras 3: Deep Learning for Humans  Keras 3 is a multi-backend deep learning framework, with support for JAX, TensorFlo"", ""<p align=\""center\"">     <br>     <img src=\""https://huggingface.co/landing/assets/tokenizers/tokenizers-logo.png\"" width=\""6""]",
rag_vector_only,rag,vector_only,1,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,1,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is spaCy used for?,spacy,NLP,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to use OpenCV for image processing?,opencv-python,Computer Vision,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,What is LightGBM?,lightgbm,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,3,How to optimize hyperparameters with Optuna?,optuna,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is BeautifulSoup used for?,beautifulsoup4,Web Scraping,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to create a pandas DataFrame?,pandas,Data Processing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is NumPy?,numpy,Numerical Computing,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to use TensorFlow for deep learning?,tensorflow,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is PyTorch?,torch,Deep Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to plot graphs with matplotlib?,matplotlib,Visualization,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is scikit-learn?,scikit-learn,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to use XGBoost for classification?,xgboost,Machine Learning,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,What is SHAP and how does it explain models?,shap,Interpretability,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to track ML experiments with MLflow?,mlflow,MLOps,False,False,,0.0,[],[],[],
rag_vector_only,rag,vector_only,5,How to create interactive visualizations with Plotly?,plotly,Visualization,False,False,,0.0,[],[],[],
